x	y
-0.36207 26.11374
0.84849 25.32372
0.45657 26.42863
-0.28927 26.33970
2.07335 27.20540
-0.26409 25.69582
-0.47351 26.31136
0.61178 26.76460
-0.53305 26.03170
-0.63450 27.69138
0.42600 25.65778
-1.24437 25.25226
2.07722 26.22047
1.85402 27.00025
2.16287 23.74208
0.59553 25.70518
-0.80951 27.36560
-0.80516 26.47416
-0.52225 25.86538
0.45061 25.34652
-1.12806 26.83851
-0.42186 25.32255
2.04437 27.29211
1.89386 28.38362
-2.50578 27.16596
-0.37836 26.33553
-0.03602 25.55176
-0.96250 25.00166
-0.37326 26.46153
-0.50821 26.68591
-2.15581 27.12628
0.45226 24.26782
-1.41855 27.99958
-0.06163 26.04246
0.20788 26.70311
-1.04400 26.01207
0.15388 27.07803
1.19482 27.31318
-0.34853 26.49273
-2.36749 27.20248
1.00348 27.48293
-0.16589 27.22075
-0.19646 27.13730
1.57669 25.55638
-1.01172 26.79708
-0.12280 24.33811
-2.81782 26.02316
-1.27883 27.06159
-0.43337 25.01103
0.31572 27.13205
0.00423 25.50785
0.03578 25.30298
0.45136 26.96006
0.04965 26.70799
-1.59709 26.76436
-0.17561 23.83723
-0.01678 25.09360
1.46432 26.31528
-1.20828 25.49547
-0.40082 27.08053
1.36616 26.70139
-1.04341 27.58396
-0.54639 27.64633
-0.09916 24.61630
-0.01725 26.45931
1.40611 27.08520
1.42774 23.76809
-0.42343 25.34763
1.27544 25.95516
-1.31802 25.78176
0.23686 27.06730
-0.77317 27.95298
-0.82963 25.52363
1.25300 26.02421
1.38413 26.75397
-1.37023 27.75804
-0.11632 25.38442
0.35072 24.58534
-1.59134 28.54761
0.35555 27.06154
0.99592 25.31023
1.17338 23.62584
0.36051 27.38338
0.28287 25.43430
1.12392 24.99682
-0.33110 26.87006
0.58531 25.80846
0.85723 25.60288
0.11206 22.87979
0.63210 25.54654
-0.32522 23.46014
0.13766 26.55935
2.24632 24.89004
1.69685 27.66079
0.07064 26.01754
-1.06495 25.11466
1.20009 25.91261
-1.41594 25.51121
0.97428 25.89165
-0.52592 27.46104
-0.33115 26.34980
-0.14102 26.83562
0.84168 25.26240
-0.34754 25.79071
-0.34136 25.29828
-1.46639 26.90770
1.98109 25.36131
0.22433 24.75178
-0.49034 26.16483
0.86573 25.00704
-0.49776 24.80900
-0.13096 25.60086
-0.60619 26.26896
-0.08691 24.99364
-1.61324 26.33576
0.40032 26.87978
-1.23958 27.61395
-1.14196 25.97596
0.49129 26.24039
1.00270 28.09228
1.55237 25.75296
0.35673 26.61471
1.32257 25.06825
-0.01599 27.35652
0.18325 26.44679
-1.83653 25.26542
-0.58803 25.68776
2.36924 24.86271
-1.57055 26.63494
0.13731 25.83655
-0.25039 25.60122
-1.31338 27.57685
0.99910 25.17117
0.90293 25.94045
-0.09025 25.31245
0.04032 24.89216
-0.53353 24.75517
-0.31329 25.51724
-0.32626 27.44692
0.19866 25.68685
0.19147 26.19645
-0.74793 26.33841
-0.39769 27.00868
1.13733 24.34300
-0.35438 26.86738
-1.24841 25.75721
1.54130 24.91414
0.44617 25.14796
0.70967 27.02801
0.05478 24.96175
-0.35469 26.89141
-1.78362 26.54716
0.00621 25.62771
-0.12142 25.99581
0.46645 27.06270
-1.31858 26.36481
0.20042 26.64471
1.40183 24.92767
1.18509 25.35837
0.42385 26.72756
-0.92438 26.38873
0.42523 25.59461
1.42394 25.16442
-0.12337 23.70836
-0.71956 26.80026
-0.43199 25.32283
-0.35170 26.35221
-1.89992 25.44506
-0.07106 26.82373
-0.06700 25.06124
-1.11062 27.29579
0.98885 26.13360
1.77474 27.39023
1.48082 25.52108
1.44084 26.02385
0.08657 25.20728
0.87803 25.39198
-0.06460 27.13087
-1.05474 26.46737
0.15166 25.53836
-0.42470 25.03799
-0.60749 26.00216
0.30511 26.80330
-0.14686 25.71842
0.16429 25.17596
1.09467 26.93255
1.13216 24.70123
-1.24607 26.13718
0.00977 24.01783
-0.52985 24.14488
0.89118 25.53071
-0.35186 27.80355
0.27670 27.48378
-0.87648 25.83430
1.84336 24.67196
1.00841 24.38594
1.56604 25.97080
0.08989 26.54221
0.38999 26.38814
-0.61765 24.40075
-0.83931 26.26283
-0.16712 24.64815
0.77922 25.65633
-2.43915 26.99407
-0.91478 27.90080
-0.15345 25.82101
1.92304 26.44788
-0.82605 26.93333
-0.85424 28.71386
0.24745 25.25330
-2.01608 26.57997
0.99056 25.25967
-0.10124 26.21532
-0.53217 24.61317
0.38054 25.06423
0.04617 27.79602
0.08073 27.11487
-1.35606 24.58411
0.39991 26.49740
-0.12449 26.52427
-0.07487 24.26392
1.59313 26.04588
-1.02304 27.11464
0.78987 27.35234
1.34401 25.22121
-0.16234 25.12920
-0.22626 24.89830
1.77527 24.60268
0.25362 26.67203
0.10896 27.13928
1.61604 26.96689
0.44272 26.08186
-0.10200 26.91028
1.34552 28.22403
-2.01443 26.41727
-0.38309 26.38087
-1.14078 28.31752
-0.49100 27.97237
-0.59685 25.73380
0.67266 26.45247
0.53298 27.34019
0.48327 27.17914
-0.84676 25.78200
-0.75346 26.40481
0.44229 26.47986
-0.59021 24.58399
-1.13917 24.61820
-0.01507 25.54552
0.85580 23.80401
-1.42896 26.83693
-0.74167 25.73003
0.49594 25.62383
-0.04331 26.89468
-1.16839 24.40040
0.83877 24.72888
0.56295 27.13480
0.53657 26.76626
-0.85158 26.15514
1.03560 27.12104
2.19371 25.18278
-1.92111 25.34016
0.43266 27.14448
-0.11470 28.21605
1.07754 25.13145
0.26477 25.07860
1.02134 26.14638
-0.53213 27.29239
-0.26578 24.66093
0.30680 26.20803
-1.00466 26.32762
0.78246 25.00939
0.52374 27.47871
-0.00401 26.68860
-0.48301 28.17364
-0.30994 25.89924
0.23194 26.36066
1.22262 25.03756
-0.13236 24.05741
-0.49945 24.86427
1.81831 26.23292
0.05422 26.01447
1.49934 25.61868
-0.84380 27.13025
0.44630 27.14009
0.72837 25.63835
-0.22197 25.71365
0.61340 25.12396
0.50219 27.29137
0.01527 25.72142
0.48720 23.62412
-0.27040 23.64642
0.29641 26.53292
0.24107 24.33562
-0.62611 26.10906
-1.79557 26.76945
1.05701 25.24485
-1.23267 26.60606
-0.60046 26.59444
1.04132 25.89779
-1.16699 24.61409
-0.64133 26.31690
-0.11556 24.70608
-1.88691 26.97216
-0.93474 27.35007
1.36899 25.95472
0.36186 26.70164
0.92222 26.89338
0.28552 25.13774
-1.02425 27.88468
0.47215 27.06785
1.19751 26.22510
-1.76926 25.16913
-0.29397 25.96339
-2.45897 26.04513
0.42781 25.77006
-1.16806 26.91867
0.07674 25.53717
-0.36089 25.90889
-1.87503 27.32381
0.29222 27.04427
1.46286 25.17634
1.59119 23.75868
-2.29580 25.25065
0.81012 24.87382
0.24878 26.24479
1.23359 25.89608
1.69563 25.43142
-0.34608 25.20723
1.09259 25.57573
-0.61720 24.53182
0.33863 24.64156
0.86951 25.99937
0.28743 27.59272
-0.26862 24.45828
-0.09822 24.70640
-0.18505 24.22309
0.77283 27.08705
-1.13664 25.26189
-0.74622 27.27534
0.53467 25.14718
0.68659 25.02620
-0.05198 25.84733
-0.78297 27.46340
-0.54415 26.25295
1.63206 24.33601
0.48679 25.28242
0.09696 24.79128
-0.85981 24.40913
0.71001 25.19780
-0.25886 25.79781
0.90447 25.12601
1.58609 23.79668
-0.43239 27.03566
-0.58966 25.14450
-1.01374 24.37973
-0.49222 27.16650
1.81323 25.70958
0.10760 25.26468
-0.36554 25.85758
-0.37375 25.54979
-1.73581 26.01355
0.62541 26.05360
0.57872 27.00515
-1.04909 24.80927
0.74133 25.63530
0.87995 27.33270
0.25422 27.19804
-0.88029 26.73346
0.47640 27.48108
-0.79169 27.52644
-0.15359 24.50398
1.09013 25.42114
0.18265 27.42541
0.43972 25.85614
1.22805 27.44420
-0.54434 24.84787
0.32244 25.11469
2.70540 26.01905
-0.21459 24.93754
-0.26340 25.69096
-0.08338 25.30894
0.52568 23.14363
1.30938 27.05587
-1.42119 24.99000
1.04247 25.86581
-1.11033 26.13338
0.73440 27.89810
-0.85553 26.63828
-0.68527 27.07729
-0.22698 27.18714
-0.27839 24.59287
0.75270 25.86402
0.20188 25.35270
0.08610 26.21641
-0.35619 25.68847
0.73411 26.02742
0.50676 26.71231
0.19758 25.92716
0.87900 27.13143
2.12951 26.12421
0.86535 26.06578
0.70321 24.19520
-0.88499 24.98617
1.54975 25.40056
-1.38854 26.18139
0.14220 27.69760
1.19450 26.05460
1.31204 25.37137
1.70075 26.42361
-1.46999 26.52900
-0.55928 26.39721
0.10317 26.21280
1.98059 24.59725
-1.36296 27.06203
-0.68724 26.15399
0.37148 26.23280
1.11896 26.04671
-1.44621 26.19053
0.74390 27.18698
-0.87061 25.67344
0.25699 24.94170
-1.89220 27.21874
1.35577 25.92278
-0.73739 25.60717
-1.97319 27.44917
-0.56205 26.09454
0.38873 26.56289
0.11870 26.32375
-0.27517 26.01356
0.13459 25.74121
-0.88726 25.48300
-0.19583 24.26784
-0.43531 27.16940
-2.02109 25.67539
0.85282 26.22324
0.45892 25.18689
-0.14770 24.47497
0.90748 26.35993
0.55734 25.13833
0.22066 27.45142
0.55430 28.06716
0.58050 25.14752
1.16607 25.59745
1.05426 27.16786
-0.52588 26.68130
-0.35208 26.41596
-1.75641 27.25065
0.15373 26.78230
-0.61202 26.82901
-0.83460 26.86903
1.29615 24.42102
0.40006 25.59333
-1.06683 22.57853
0.38205 26.35420
-0.80577 27.17715
0.63574 26.10335
0.94083 25.32420
-0.45690 26.18899
-0.75103 25.74695
0.14323 27.55379
0.05485 25.13328
0.98103 26.54685
-0.47094 27.01496
-1.49225 26.33469
-1.09350 28.68772
-0.10093 25.60700
-0.47555 28.27133
-0.19833 27.22748
-0.16390 24.68530
0.89387 24.90650
0.18538 24.80852
-0.23789 25.40156
0.92798 24.43104
-0.65064 25.45302
0.53208 27.06533
0.93299 26.30183
-0.43681 26.46019
0.41426 25.71925
1.58990 26.17483
-1.04888 26.11695
0.26528 24.54394
-0.17977 23.60434
1.90647 26.65084
-0.06148 26.63696
-0.67364 26.12874
-0.12312 25.14422
2.76277 24.66186
0.83685 26.45467
-1.18708 27.19805
-0.88336 25.58459
-0.57452 26.53498
2.10816 26.71639
0.20666 25.36153
0.07545 25.46155
-0.85387 25.90420
-0.63679 26.25575
0.62378 26.32190
-0.39106 26.07873
-1.24200 25.89640
-0.88756 26.35301
-0.22103 26.44712
-1.06680 25.30271
-1.62880 26.28781
1.62944 26.74838
1.00238 25.48235
0.75443 26.78515
0.16476 27.27388
0.47621 27.51981
-1.72676 27.73967
-1.16532 24.71300
-1.57453 25.76837
1.27882 25.13007
1.60244 26.18594
-0.10847 26.58423
0.04794 24.60672
-0.90154 26.62434
-0.50364 24.99915
0.34066 25.19325
-0.11868 29.79065
-0.09453 27.54233
-1.24835 26.13577
1.29627 25.50461
-0.25867 27.13107
-0.42343 25.20407
1.41513 25.01059
-2.41227 26.30185
0.56765 25.62299
-0.24033 27.37207
1.18346 25.36977
0.06975 27.23822
-2.09875 27.36989
0.76696 23.44015
-0.47650 25.77737
0.90867 25.77217
0.18356 25.55426
1.10958 26.62182
-0.73719 26.44672
0.91293 25.34413
-0.02128 24.57999
-0.98937 27.11485
-0.64368 25.49200
-0.53984 26.75091
0.92636 24.85919
0.61606 25.82698
-0.11803 25.77702
1.91607 25.28515
-1.25966 26.37914
-1.24265 27.30873
2.11104 24.83995
0.64301 26.27080
-0.09089 25.28413
-0.73477 25.08638
1.71930 25.88391
0.91146 25.75356
0.15046 25.47909
-1.08367 26.48893
0.81925 25.32211
2.14151 25.79808
0.97248 26.02298
0.22120 25.15209
-0.67039 26.48973
-1.15597 25.20859
-0.91900 26.47215
-1.45734 27.15599
0.58040 24.89437
-0.41693 26.10405
-0.64374 26.97384
-0.47141 28.31671
-0.62264 25.66006
0.66365 26.90410
0.66567 25.22208
0.41888 26.85761
-1.12617 28.47198
-1.28225 25.13442
2.27149 24.73067
-0.02946 23.67486
0.30497 25.93791
1.29066 25.76060
-1.90940 26.96586
-0.00823 26.36697
-1.42381 26.36923
0.41711 28.33124
0.00722 25.49702
2.74010 27.16315
0.23540 26.17231
-1.07518 25.02614
-1.06349 26.06361
-0.14709 27.20780
0.36531 25.47377
0.79787 24.92733
-0.47543 25.95160
-1.44122 25.30628
1.91594 24.25656
0.41860 25.06362
0.81580 24.72018
-1.49146 27.16875
0.70869 26.26931
0.75558 26.46817
-0.19074 27.10081
0.93091 26.09885
-2.50104 26.49277
0.07807 24.90096
0.23493 23.91652
0.60727 25.05998
0.31105 26.59592
-1.02862 26.44128
0.78809 27.53042
0.88517 26.30668
-0.43392 25.43763
-0.58639 23.92669
0.13514 26.90995
-0.28754 28.04435
0.03461 27.33793
0.66264 25.54105
-1.08616 26.25514
1.22373 25.01571
0.78396 24.11396
-1.21904 27.21755
-1.90961 27.34155
-0.66660 25.95752
-0.61165 26.85629
-0.25110 25.27267
-0.66300 25.40092
-0.09633 26.44613
-0.51511 26.52637
-0.56576 24.67613
0.06441 26.82154
0.06280 25.03669
-0.24480 25.94538
-0.57238 26.72217
-0.56527 25.66463
1.52605 24.39998
-1.48306 27.68813
-1.92762 26.38316
1.19131 26.49095
-0.36207 24.48664
0.12349 26.39175
-0.15273 25.13712
-1.96382 25.72950
-1.73682 23.13624
-1.32299 27.23954
-1.12152 25.79794
0.11741 26.38229
-2.05097 27.35398
-0.69805 25.88332
0.81656 23.37526
-0.70832 26.36422
0.43881 26.22064
0.29028 27.43704
-0.24478 26.15584
-1.97415 26.72784
-0.40850 25.28540
-0.47665 25.96559
0.55064 25.39949
-0.61584 26.96868
0.14067 25.67404
-0.75669 25.85908
0.02590 27.28409
-0.18012 25.60268
0.90200 26.03806
0.75635 24.87925
-0.01073 25.58584
0.00427 25.94112
0.63154 26.66929
0.11170 25.85794
0.91800 24.86859
-0.78991 25.44375
0.47720 26.67556
-0.59852 26.12192
1.73018 26.45050
-0.88428 26.20522
0.87790 27.11803
0.85711 25.21161
1.18184 26.15593
0.40844 25.76186
-1.29612 25.95007
0.65475 25.37255
-0.65605 24.93105
0.22000 26.93648
1.54242 25.59155
-0.26845 25.07666
0.04551 27.26619
-2.28744 26.18381
0.47778 26.63666
-1.45308 26.10703
-0.48574 25.44871
-0.99075 26.81691
0.68998 23.19274
1.40107 25.25987
-0.29031 28.14463
0.16628 25.50857
0.53081 25.33096
-0.53510 26.46829
0.53891 28.61938
0.05718 27.01594
1.56955 25.33027
-0.14836 27.33924
-1.68217 26.00242
-0.07213 25.79172
0.50546 24.27496
0.26991 25.73736
-0.44828 26.12586
1.19190 24.43865
-1.87633 26.21365
-0.42591 23.31799
-0.44106 25.36787
-1.88388 26.33550
1.52121 25.79010
-0.46926 26.72967
-0.97498 24.59546
-0.75663 26.53733
1.09475 25.45524
0.97480 24.82648
-0.91878 26.66288
1.11459 24.23741
0.32040 23.96017
0.17306 24.52014
0.42088 24.72102
0.49891 26.23097
-1.12919 25.67453
0.32161 27.43919
-1.72365 26.95446
0.81276 25.73052
1.10807 25.10437
-2.55414 27.70916
-0.07160 27.46782
1.80082 25.45168
0.25422 25.38086
1.77419 26.84163
0.18115 27.35313
0.07922 25.64402
0.89037 25.26300
-0.36837 26.56294
0.65806 26.25702
0.34937 26.04601
1.17356 26.17666
0.40619 25.17093
-0.13224 27.58877
0.10073 26.35428
1.43318 25.97250
-0.38234 26.61347
-0.03652 28.17977
0.54396 23.41591
1.03695 25.32460
0.56365 27.11495
-1.88973 25.80550
0.33153 28.59719
-0.92047 25.46527
0.26870 25.18503
-0.25808 25.36765
0.06659 25.58588
2.47849 25.42906
-0.64272 26.94946
0.67656 25.67507
-1.82648 25.40000
-0.76823 26.09952
0.87453 25.44295
0.30666 25.12154
0.35992 25.97863
-0.57111 25.21709
0.87381 24.54012
0.92710 27.26682
-0.77940 24.74323
0.49584 25.68505
-0.67839 25.94971
-0.56116 26.35937
-0.68761 24.63684
-0.22257 26.14609
-0.57760 24.86148
0.21783 23.30575
0.39302 27.38151
0.10309 26.42383
-0.25077 25.94857
0.44018 26.19023
0.81544 26.20792
0.14623 24.27178
0.23853 25.39197
0.17261 27.37046
0.52379 25.27605
-0.35347 23.50387
0.59433 25.77934
0.77576 26.45904
0.11124 27.16457
0.30506 26.01605
-1.35341 26.47334
-0.39749 26.56684
-0.46436 26.88185
-0.33837 28.09166
0.20452 27.47655
-0.19375 25.39978
-0.46623 26.30833
-0.47817 24.67703
0.50350 25.48755
1.48714 25.64302
-0.79150 24.76195
-1.78985 26.69889
1.04002 26.22660
-2.15294 26.97110
-0.82803 27.17031
-0.57036 25.68378
-0.40948 26.18942
-0.96138 27.19629
-1.73442 23.54897
-0.42429 26.58014
0.93673 26.39259
1.39396 26.08670
0.04561 26.95201
1.45187 25.83475
0.53849 25.90688
0.54302 25.16724
-0.75753 25.16515
-0.39942 25.55730
-0.34644 26.15190
0.15680 25.68912
1.21757 26.09927
0.57042 26.06024
-0.81575 27.62907
-1.07300 27.34392
2.16156 24.58437
0.58624 27.02077
0.52901 24.67957
-1.97744 25.02297
2.31541 24.17149
0.37282 27.08062
0.27669 26.33316
-0.85097 27.24840
1.13185 24.70188
-0.68628 25.37324
-0.27122 26.58693
-0.22294 25.42695
0.10291 26.17547
-0.47103 24.35999
-0.70476 25.26462
0.67455 27.15835
-1.15186 27.31904
-0.94545 26.47160
-1.10208 25.81126
0.80919 25.71102
-0.41841 26.45536
0.35015 26.31628
-0.79699 26.09391
1.48628 26.20661
-0.45618 28.18969
0.24092 26.89262
-0.15011 25.71558
-1.07066 26.02728
1.40128 26.18109
1.26123 25.13712
0.47125 27.00933
-1.25471 26.60268
1.16403 27.67514
-0.66545 26.25704
-0.86441 26.65163
0.84177 26.17314
-0.83031 25.75924
1.40221 25.19478
0.93603 26.60249
0.55327 23.92832
0.55331 25.64242
-1.43040 27.25024
1.31692 25.39041
1.10769 26.43443
1.35967 24.52047
1.54230 26.27377
-1.65081 26.28375
-0.36562 27.63520
-0.81406 27.80190
-1.44539 27.24808
0.43414 26.30105
-2.09626 25.74006
0.10941 25.54659
-1.04417 25.31455
0.18062 24.18747
-0.85457 27.05179
1.83470 25.49909
-0.40064 26.64142
0.93160 26.63905
1.45181 27.67211
1.09750 25.23591
0.16144 25.29609
-0.64989 27.34255
-0.03051 24.84642
1.30626 25.38952
0.61569 27.08515
-0.22853 25.99965
-0.02233 25.17751
0.15129 25.43852
0.11638 24.73020
0.06952 25.13063
0.04530 25.54098
0.24934 27.05133
0.43943 25.85010
-1.24191 27.94806
0.94158 27.09490
0.41478 24.79938
1.16297 27.69703
0.34406 25.81502
-0.11656 24.49575
0.31563 27.73006
0.79169 27.34510
-0.44881 25.76134
0.00194 25.25294
-0.43371 27.15714
0.28359 26.37443
-0.88774 24.83953
1.12983 26.43435
1.21447 26.89289
0.75673 25.59015
-1.73325 26.68415
0.76693 25.72084
0.00879 25.09434
0.26035 25.79018
-0.10072 28.35061
-0.92490 26.04106
-0.37731 27.91714
1.97983 26.91398
-0.48720 25.26517
-0.07154 27.38928
0.11767 26.16646
1.46758 26.08590
0.24803 25.62523
1.70052 24.97186
1.07566 25.39709
0.98498 24.20586
0.99964 27.24661
-1.22035 25.35033
0.39095 24.50683
-0.43753 27.02358
0.91212 26.97522
-0.78499 26.23926
0.36117 26.16209
-1.34977 26.29235
-0.15800 26.57623
-0.02039 25.97003
0.50435 25.43388
0.52611 28.19388
-0.22611 25.68227
0.85309 25.54487
1.13848 26.07350
-0.30372 26.36346
0.78660 24.04343
1.96644 24.66320
0.12633 24.25590
-0.24291 25.70027
-0.36822 24.86694
-0.95167 26.53833
-0.51345 26.38327
-0.89290 25.67496
-0.39734 25.74311
-1.07991 27.11119
0.09622 23.94850
-1.39938 28.17160
-0.07991 26.29479
-0.90440 25.73135
-0.72628 26.05873
0.64637 26.48385
1.34730 23.88917
-0.94037 26.56962
-1.04245 28.39643
-0.34556 26.06593
-0.17291 26.55405
-0.02612 26.37301
-0.11350 25.90933
-0.74393 25.85502
0.57498 24.13229
0.35711 23.86656
-0.74797 25.76152
1.86675 26.53315
-0.81771 26.33985
-0.20572 27.87017
-0.30213 25.94104
-1.83030 26.51472
0.90247 24.62389
-0.15557 27.00381
-0.61080 26.32068
0.26725 25.57915
-1.15480 27.32390
0.35411 25.76078
0.59751 26.76344
1.38270 25.57149
-0.12024 25.70856
-1.24917 26.12476
-1.60004 26.35551
-0.59552 26.32293
0.85691 26.61064
0.47544 25.42498
1.69032 26.41225
-0.93391 27.07295
-0.03027 26.32100
-1.86573 27.54741
1.32127 23.48028
-1.26713 25.01225
-0.93678 25.96268
1.13084 24.63552
-0.47628 25.99162
1.51116 25.71856
0.85705 26.42555
-1.37945 26.86907
0.45791 25.44947
-0.72817 26.82197
-0.72593 26.43106
1.64817 25.75380
1.28869 26.95401
0.52629 25.37262
0.16975 25.56171
2.23552 23.55896
0.93250 26.82746
-1.32215 26.06034
0.70654 25.00396
1.18549 25.98868
-0.90819 26.13626
-0.36297 25.62104
0.17293 24.84711
-0.43897 25.48083
0.03215 25.50324
0.36380 26.75143
1.05172 23.82549
-0.52305 25.86464
-0.18485 26.86485
0.30078 26.63687
-0.04570 27.70416
0.61107 26.90014
0.06678 25.16694
0.10614 26.01650
-1.15268 25.27178
0.09752 27.23455
-0.69471 26.40435
-2.41369 27.11850
0.26120 27.35972
0.81461 26.58023
-0.10645 26.64609
-1.03884 27.46248
-0.49509 25.82089
0.19408 27.57063
1.04067 24.96977
0.28077 27.26459
-0.10110 25.67771
0.26106 25.96740
-1.26075 24.85736
0.52675 26.31962
-0.93686 25.79334
0.17656 24.75837
-0.72198 23.87966
1.79299 25.66945
-0.66260 29.39094
-0.31323 25.69071
0.13801 26.74085
-1.22906 27.23853
-1.75200 27.79612
-0.35930 24.46522
0.42789 27.51498
-1.09773 25.73069
-0.99550 27.27879
-1.53369 23.04402
0.16853 25.48128
0.60934 25.16067
-0.55905 26.58164
1.16599 25.71067
0.19882 26.23060
-1.78493 27.30212
1.03122 25.73221
0.36495 25.79804
0.79651 24.13652
0.59964 25.52826
2.18491 25.86535
0.06661 25.46576
0.88329 24.54598
2.64646 25.45714
-0.50615 27.27990
0.12658 25.53984
0.58927 27.50318
-0.29159 26.22160
-1.15560 25.53315
-0.89039 26.72029
-0.09572 26.81243
0.27272 26.08311
0.57632 27.95497
-0.79883 26.32249
0.25835 26.36196
0.39165 27.19276
1.24291 24.94853
-0.07645 27.66250
-0.41485 24.72625
0.73154 28.08539
2.46030 25.63085
-0.24741 26.67475
1.57937 25.46643
0.55236 25.06722
1.17697 24.95242
-0.53182 26.58976
-0.08883 25.46303
-1.06232 25.17395
0.35688 26.05539
0.67824 26.53225
-1.42200 24.88051
0.37406 23.41465
1.16012 26.69733
-0.26681 26.04319
-0.16918 26.45228
0.77391 25.80645
-0.20791 24.71900
-0.95125 26.07382
1.09974 25.43919
0.47544 26.36822
-1.17568 26.46948
-0.09521 26.67767
0.48896 23.43638
-0.46739 24.88123
1.08649 26.31019
0.84377 25.53713
-0.53555 24.88078
-0.56765 27.13936
-0.87839 25.86047
0.38069 27.92563
-0.57739 25.85553
0.85283 26.26373
0.16874 26.74047
-1.21109 24.71930
-0.17202 26.30825
-0.85683 27.08699
0.73864 24.54693
1.44305 24.41571
-0.95785 25.35798
0.12250 24.71587
-0.55780 26.21324
0.85623 25.79363
0.83362 27.84359
0.59118 25.18135
-1.17435 26.89044
-0.40909 27.52216
-0.24810 25.08627
-2.77016 26.89299
0.80342 26.52716
-0.02727 26.54984
0.90735 24.45722
-0.30723 26.04114
0.27253 25.49763
0.08330 25.90799
0.20136 26.10499
-0.51496 25.79348
0.84927 26.01425
-0.48219 28.00862
1.78051 26.23384
-0.17575 23.62769
-0.07525 27.94929
0.64369 25.54723
-0.44029 26.76634
-1.59939 27.53919
0.01147 26.66542
-0.15681 26.14642
0.13007 26.12876
0.46932 25.01289
0.43184 24.74954
1.06641 25.25602
0.51468 25.51243
0.51056 26.76658
0.00132 27.27979
-0.53408 27.40781
-0.33597 23.83861
-1.19815 26.43674
-0.64801 26.90236
-1.89869 29.21062
0.98918 25.49931
0.46065 24.88851
0.14786 25.03760
0.10459 27.12680
-0.56403 25.10088
0.92236 27.24500
-0.87137 27.82997
0.75071 27.14972
-0.45572 25.97980
1.41682 25.53177
-0.84354 25.96518
1.27995 25.53907
1.03633 25.99913
0.16504 25.85852
0.29730 25.29316
-0.94100 24.55173
-0.10347 25.74428
-0.58517 26.94521
-0.86943 25.20847
1.01357 25.34539
0.46792 25.20964
0.74028 26.03488
-0.73088 27.67805
-1.33505 28.04137
1.49527 26.71811
-1.71462 27.81255
-1.04879 27.26458
-0.50274 24.08456
0.09174 26.63983
-1.94046 26.09203
1.20561 24.28466
1.36724 26.20995
0.71419 25.38932
-0.10508 24.62016
-0.28689 26.72428
-1.20044 24.25371
-0.95590 26.59935
0.07733 26.88391
1.29378 26.17689
-1.37573 24.55963
-0.42301 26.85354
-0.30526 26.32140
0.63056 26.66266
1.46522 24.21719
0.04294 24.84060
0.71618 25.24929
1.10273 26.17074
1.00754 25.70989
-0.65815 25.50560
0.15116 27.10152
0.16726 26.92664
0.04434 25.76982
1.53061 25.54808
-1.13004 27.33110
-0.66987 26.23581
0.59155 25.81098
0.36650 25.74102
-0.81426 26.36305
0.29234 24.11053
1.14962 25.97092
0.89014 26.04261
0.30984 26.55016
-1.20618 27.84274
0.43116 26.15743
-0.98921 25.83919
0.62205 26.35446
-1.72924 25.67398
0.28080 24.26890
-3.22240 25.92727
-0.97371 26.06802
-1.34561 26.89456
-0.04312 28.50729
-0.44530 25.21431
-0.01416 25.93114
-0.91869 24.94636
0.64325 24.85038
-1.17563 26.89417
1.19040 26.49788
-0.56952 25.37829
0.10775 24.69182
-0.70666 27.38532
0.59168 25.86363
-2.31375 27.74608
1.13972 27.16892
-0.54398 25.69522
1.79021 26.60888
0.77132 25.82305
0.58720 27.18565
0.78630 27.28793
-0.85862 25.64328
1.05325 25.45361
0.82277 24.92394
1.09522 26.23250
-0.46123 27.66293
-0.58045 25.70242
-2.16277 25.25083
0.74532 26.94890
0.64258 25.01830
-0.00702 25.46883
0.23595 25.08068
2.04365 26.51087
1.64253 24.94631
1.42014 24.74555
1.91736 23.01157
-0.44958 25.80911
0.54404 24.03562
-0.23359 24.16893
1.24345 26.66316
0.98725 27.37417
2.19841 24.66618
0.23855 25.05154
-0.97360 26.98187
1.06634 25.25410
-0.02935 25.90634
1.83937 26.30477
0.31888 26.63839
0.10880 26.07377
0.05401 25.90964
-0.56104 25.76226
-0.32681 26.50227
0.71331 25.61281
-0.30787 25.37056
1.07924 26.09317
0.72489 25.44919
0.72552 24.37074
0.09159 27.07827
-1.01258 25.97325
0.41563 25.31122
-0.00194 26.01337
-0.56056 26.15687
-1.39580 25.61079
-0.60281 27.44216
-0.10299 27.38696
0.35052 26.51279
0.11084 24.94737
-0.57197 27.35178
0.48938 26.10517
-0.35066 25.92668
-0.61379 26.14130
1.01878 24.75958
0.13714 24.24540
0.03839 26.49791
0.49980 26.45114
0.54645 28.21652
0.50586 26.17887
0.02128 26.09920
-0.16254 25.78075
-0.29827 25.18398
-0.05374 25.61925
-2.13413 25.02114
0.29027 24.77433
-1.87734 26.91365
0.79990 27.53829
-0.04806 25.12893
-0.30520 25.29678
0.46196 25.65595
0.39922 25.88786
-1.52192 25.94924
-0.45635 25.90741
-0.61286 24.94930
-0.66114 25.58029
-0.59586 26.94866
0.54014 26.05115
0.19555 25.66891
0.23747 26.36737
-1.44744 27.61014
-0.65134 27.11383
0.81380 25.02408
-0.00635 26.77925
1.11614 25.01868
0.47962 25.68183
0.13602 25.08138
-0.40168 27.31711
